builder_key,contrast,metric,left_regime,right_regime,left_mean,mean_difference,ci_lower,ci_upper,relative_difference_percent,paired_question_count,display_name,family,parameter_billions,scale_band
gemma3_270m,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.6111111111111112,0.022222222222222223,-0.05555555555555555,0.1,3.6363636363636362,90,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.36666666666666664,-0.03333333333333333,-0.13333333333333333,0.06666666666666667,-9.090909090909092,30,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.6333333333333333,0.03333333333333333,-0.06666666666666667,0.13333333333333333,5.2631578947368425,30,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_1b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.2916666666666667,0.008333333333333333,-0.058333333333333334,0.075,2.857142857142857,120,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.18979591836734694,-0.0019171304885590588,-0.059492888064316636,0.06101834673263244,-1.0101010101010095,90,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.5444444444444444,0.08888888888888889,0.0,0.17777777777777778,16.3265306122449,90,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.36666666666666664,-0.03333333333333333,-0.2,0.13333333333333333,-9.090909090909092,30,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.6333333333333333,0.03333333333333333,-0.13333333333333333,0.2,5.2631578947368425,30,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Secondary: ER−Native,answer_correct,Native,ER,0.2916666666666667,0.008333333333333333,-0.058333333333333334,0.075,2.857142857142857,120,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Secondary: ER−Native,token_f1,Native,ER,0.18979591836734694,-0.0009070294784580509,-0.06757369614512472,0.06575963718820861,-0.477897252090801,90,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Secondary: ER−Native,over_abstention,Native,ER,0.5444444444444444,0.06666666666666667,-0.011111111111111112,0.14444444444444443,12.244897959183675,90,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Secondary: ER−Native,hallucination,Native,ER,0.36666666666666664,-0.03333333333333333,-0.2,0.13333333333333333,-9.090909090909092,30,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.6333333333333333,0.03333333333333333,-0.13333333333333333,0.2,5.2631578947368425,30,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.3,0.0,-0.041666666666666664,0.041666666666666664,0.0,120,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.18888888888888888,-0.0010101010101010092,-0.03333333333333333,0.03232323232323232,-0.5347593582887696,90,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.6111111111111112,0.022222222222222223,0.0,0.05555555555555555,3.6363636363636362,90,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.3333333333333333,0.0,-0.13333333333333333,0.13333333333333333,0.0,30,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_1b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.6666666666666666,0.0,-0.13333333333333333,0.13333333333333333,0.0,30,Gemma 3 1B,gemma3,1.0,1_to_lt4b
gemma3_4b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.2833333333333333,0.025,-0.03333333333333333,0.08333333333333333,8.823529411764707,120,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.15830687830687828,0.031022083829101377,-0.03406373256373256,0.0961680084048505,19.596169263703747,90,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.6777777777777778,-0.07777777777777778,-0.16666666666666666,0.011111111111111112,-11.475409836065573,90,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.3333333333333333,-0.03333333333333333,-0.16666666666666666,0.1,-10.000000000000002,30,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.6666666666666666,0.03333333333333333,-0.1,0.16666666666666666,5.000000000000001,30,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Secondary: ER−Native,answer_correct,Native,ER,0.2833333333333333,0.008333333333333333,-0.058333333333333334,0.06666666666666667,2.9411764705882355,120,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Secondary: ER−Native,token_f1,Native,ER,0.15830687830687828,0.036072588879606425,-0.027572333611807293,0.10181657848324516,22.786494980767433,90,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Secondary: ER−Native,over_abstention,Native,ER,0.6777777777777778,-0.1,-0.18888888888888888,-0.011111111111111112,-14.754098360655737,90,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Secondary: ER−Native,hallucination,Native,ER,0.3333333333333333,0.03333333333333333,-0.13333333333333333,0.2,10.000000000000002,30,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.6666666666666666,-0.03333333333333333,-0.2,0.13333333333333333,-5.000000000000001,30,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.2916666666666667,0.016666666666666666,-0.016666666666666666,0.05,5.714285714285714,120,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.19437946718648472,-0.00505050505050505,-0.03838383838383838,0.027777777777777776,-2.598270858341057,90,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.5777777777777777,0.022222222222222223,0.0,0.05555555555555555,3.8461538461538467,90,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.36666666666666664,-0.06666666666666667,-0.16666666666666666,0.0,-18.181818181818183,30,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_4b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.6333333333333333,0.06666666666666667,0.0,0.16666666666666666,10.526315789473685,30,Gemma 3 4B,gemma3,4.0,4_to_lt8b
gemma3_12b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.31666666666666665,0.058333333333333334,0.0,0.125,18.42105263157895,120,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.1680186527106817,0.04288872428864933,-0.02301165885311312,0.11209449838572777,25.52616843232353,90,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.5777777777777777,0.011111111111111112,-0.07777777777777778,0.1,1.9230769230769234,90,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.2,-0.1,-0.23333333333333334,0.03333333333333333,-50.0,30,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.8,0.1,-0.03333333333333333,0.23333333333333334,12.5,30,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Secondary: ER−Native,answer_correct,Native,ER,0.31666666666666665,0.05,-0.008333333333333333,0.10833333333333334,15.789473684210527,120,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Secondary: ER−Native,token_f1,Native,ER,0.1680186527106817,0.031593578210894556,-0.03140096618357488,0.09868295019157088,18.803613587651398,90,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Secondary: ER−Native,over_abstention,Native,ER,0.5777777777777777,0.044444444444444446,-0.03333333333333333,0.12222222222222222,7.692307692307693,90,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Secondary: ER−Native,hallucination,Native,ER,0.2,-0.1,-0.23333333333333334,0.03333333333333333,-50.0,30,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.8,0.1,-0.03333333333333333,0.23333333333333334,12.5,30,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.36666666666666664,0.008333333333333333,0.0,0.025,2.272727272727273,120,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.19961223092157623,0.011295146077754774,0.0,0.03370140326662066,5.6585440809949255,90,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.6222222222222222,-0.03333333333333333,-0.07777777777777778,0.0,-5.357142857142858,90,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.1,0.0,0.0,0.0,0.0,30,Gemma 3 12B,gemma3,12.0,8b_plus
gemma3_12b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.9,0.0,0.0,0.0,0.0,30,Gemma 3 12B,gemma3,12.0,8b_plus
